Timestamp,Latency
0,0.0042324066162109375
1,0.0020759105682373047
2,0.0021009445190429688
3,0.002198934555053711
4,0.0018260478973388672
5,0.001828908920288086
6,0.001898050308227539
7,0.0024611949920654297
8,0.0020117759704589844
9,0.002288818359375
10,0.0018382072448730469
11,0.003900766372680664
12,0.0017881393432617188
13,0.0017108917236328125
14,0.006762981414794922
15,0.0020589828491210938
16,0.0031821727752685547
17,0.0055389404296875
18,0.0030450820922851562
19,0.0019998550415039062
20,0.0020651817321777344
21,0.0035829544067382812
22,0.0019731521606445312
23,0.0018239021301269531
24,0.0019519329071044922
25,0.0023670196533203125
26,0.0020890235900878906
27,0.0018680095672607422
28,0.001680135726928711
29,0.0020418167114257812
30,0.00967717170715332
31,0.0020170211791992188
32,0.0017189979553222656
33,0.0018618106842041016
34,0.002683877944946289
35,0.001965045928955078
36,0.002856016159057617
37,0.002499103546142578
38,0.001979827880859375
39,0.0016608238220214844
40,0.0016710758209228516
41,0.0018587112426757812
42,0.0029392242431640625
43,0.0025489330291748047
44,0.0017838478088378906
45,0.002147197723388672
46,0.0017960071563720703
47,0.0018067359924316406
48,0.0017430782318115234
49,0.0020029544830322266
50,0.002460956573486328
51,0.0021369457244873047
52,0.001990079879760742
53,0.0017828941345214844
54,0.0022919178009033203
55,0.002054929733276367
56,0.002006053924560547
57,0.0020520687103271484
58,0.0027229785919189453
59,0.002022981643676758
60,0.0019888877868652344
61,0.002213001251220703
62,0.002363920211791992
63,0.0020651817321777344
64,0.002016782760620117
65,0.0022530555725097656
66,0.001894235610961914
67,0.0019838809967041016
68,0.002171039581298828
69,0.002585887908935547
70,0.0021240711212158203
71,0.002270936965942383
72,0.0022430419921875
73,0.002576112747192383
74,0.0019609928131103516
75,0.0017879009246826172
76,0.0019371509552001953
77,0.0022721290588378906
78,0.0018150806427001953
79,0.0033600330352783203
80,0.001978158950805664
81,0.002811908721923828
82,0.002057790756225586
83,0.002021312713623047
84,0.0031468868255615234
85,0.0023298263549804688
86,0.002285003662109375
87,0.0021009445190429688
88,0.0019419193267822266
89,0.001837015151977539
90,0.0017778873443603516
91,0.0016589164733886719
92,0.0021491050720214844
93,0.002053976058959961
94,0.0030651092529296875
95,0.0022079944610595703
96,0.0024759769439697266
97,0.0019211769104003906
98,0.0018687248229980469
99,0.002485990524291992
